"","Subject","Activity","Mean - tBodyAcc-mean()-X","Mean - tBodyAcc-std()-X","Mean - tBodyAcc-mean()-Y","Mean - tBodyAcc-std()-Y","Mean - tBodyAcc-mean()-Z","Mean - tBodyAcc-std()-Z","Mean - tGravityAcc-mean()-X","Mean - tGravityAcc-std()-X","Mean - tGravityAcc-mean()-Y","Mean - tGravityAcc-std()-Y","Mean - tGravityAcc-mean()-Z","Mean - tGravityAcc-std()-Z","Mean - tBodyAccJerk-mean()-X","Mean - tBodyAccJerk-std()-X","Mean - tBodyAccJerk-mean()-Y","Mean - tBodyAccJerk-std()-Y","Mean - tBodyAccJerk-mean()-Z","Mean - tBodyAccJerk-std()-Z","Mean - tBodyGyro-mean()-X","Mean - tBodyGyro-std()-X","Mean - tBodyGyro-mean()-Y","Mean - tBodyGyro-std()-Y","Mean - tBodyGyro-mean()-Z","Mean - tBodyGyro-std()-Z","Mean - tBodyGyroJerk-mean()-X","Mean - tBodyGyroJerk-std()-X","Mean - tBodyGyroJerk-mean()-Y","Mean - tBodyGyroJerk-std()-Y","Mean - tBodyGyroJerk-mean()-Z","Mean - tBodyGyroJerk-std()-Z","Mean - tBodyAccMag-mean()","Mean - tBodyAccMag-std()","Mean - tGravityAccMag-mean()","Mean - tGravityAccMag-std()","Mean - tBodyAccJerkMag-mean()","Mean - tBodyAccJerkMag-std()","Mean - tBodyGyroMag-mean()","Mean - tBodyGyroMag-std()","Mean - tBodyGyroJerkMag-mean()","Mean - tBodyGyroJerkMag-std()","Mean - fBodyAcc-mean()-X","Mean - fBodyAcc-std()-X","Mean - fBodyAcc-mean()-Y","Mean - fBodyAcc-std()-Y","Mean - fBodyAcc-mean()-Z","Mean - fBodyAcc-std()-Z","Mean - fBodyAccJerk-mean()-X","Mean - fBodyAccJerk-std()-X","Mean - fBodyAccJerk-mean()-Y","Mean - fBodyAccJerk-std()-Y","Mean - fBodyAccJerk-mean()-Z","Mean - fBodyAccJerk-std()-Z","Mean - fBodyGyro-mean()-X","Mean - fBodyGyro-std()-X","Mean - fBodyGyro-mean()-Y","Mean - fBodyGyro-std()-Y","Mean - fBodyGyro-mean()-Z","Mean - fBodyGyro-std()-Z","Mean - fBodyAccMag-mean()","Mean - fBodyAccMag-std()","Mean - fBodyBodyAccJerkMag-mean()","Mean - fBodyBodyAccJerkMag-std()","Mean - fBodyBodyGyroMag-mean()","Mean - fBodyBodyGyroMag-std()","Mean - fBodyBodyGyroJerkMag-mean()","Mean - fBodyBodyGyroJerkMag-std()"
"66","8","Walking_Downstairs",-0.107598135394737,0.142750360184194,0.0241393473736842,0.0926023842506344,0.343826273105263,0.151528730835079,-0.141817934963684,0.0553510395918973,-0.945766561578947,0.0243334755382791,-0.941580934473684,0.0238212358941526,-0.0394356157631579,0.1515419541131,0.250143724521053,0.179705149242341,0.288140718789474,0.174560026031253,0.114143855152368,0.101553491235625,-0.258430885531579,0.193889043098944,0.0243131207736842,0.133287560995102,-0.0867903297078947,0.0908900335671399,-0.267887897328947,0.138735872140438,-0.0704526510842105,0.149356006645455,-0.0224800399184211,0.277612118881458,-0.0224800399184211,0.277612118881458,0.217813907560526,0.217252344078345,0.0444978226026316,0.202046045154516,-0.223867453342105,0.201733303504915,0.159589756534211,0.139400473620386,-0.0260463260078947,0.119203421002284,0.232184078052632,0.227742186260425,0.0586096890447368,0.154602792233201,0.172658982065789,0.19881279121817,0.273943791773684,0.188997421171819,0.0277498065176316,0.0956558265321628,-0.302735102631579,0.196114080239827,-0.0461356322868421,0.129181602941541,0.11973090735,0.0973575528404193,0.276992995815789,0.224946036112906,-0.136582761147368,0.16396661010579,-0.159050238131579,0.142038844187039
"96","8","Sitting",-0.104461049130435,0.123383409009364,-0.979026152391304,0.0365463808019282,-0.927331997021739,0.200097817844918,0.263895185521739,0.151594501175543,-0.966757967173913,0.0766969400940738,-0.937462301369565,0.1731873028146,-0.0106808920069565,0.0133016394261658,-0.985188753695652,0.0167152679321334,-0.980784606086957,0.0175738008997687,0.0716048809782609,0.0430053541237731,-0.984524052826087,0.0232600991077638,-0.97150069673913,0.0264833882717992,-0.0445732240217391,0.0204409039509463,-0.993264647391304,0.0061753364055642,-0.98887627673913,0.0138589104444989,-0.934243746586957,0.125526091671627,-0.934243746586957,0.125526091671627,-0.983372977826087,0.030974391291632,-0.946745525869565,0.048720800695736,-0.98910815173913,0.0211240559151333,-0.959436275869565,0.134065782149674,-0.978256730652174,0.0323954789843496,-0.923829969347826,0.134808210809842,-0.982995311086956,0.0121791193753804,-0.986913610652174,0.0255445593493572,-0.983038783478261,0.0209254477973758,-0.961798676956522,0.0395675519859017,-0.985339301521739,0.0203234039343343,-0.96892443326087,0.0256712849826091,-0.940881696304348,0.161408649268375,-0.978596934782609,0.0288773488435095,-0.960290015217391,0.0663340106367168,-0.98569194673913,0.0231487663133276
"126","8","Standing",-0.106114996837037,0.195060448733663,-0.988815418148148,0.0229721780541936,-0.938479429074074,0.108862295112836,-0.0979392024814815,0.226944340665468,-0.987690217222222,0.0241793327285355,-0.958904114074074,0.0840409729038414,0.00322153267648148,0.0257754909558496,-0.989198879814815,0.0149725949317485,-0.976442140740741,0.0209331368086308,0.063688907,0.0403137890974068,-0.972990379814815,0.0305602093771382,-0.969421045555556,0.0384798834587976,-0.0478483225666667,0.0160780379922751,-0.981573085740741,0.020793407203765,-0.985508765185185,0.0232117789883498,-0.940328026518519,0.112243960569702,-0.940328026518519,0.112243960569702,-0.982050835,0.0325241960160789,-0.949806018148148,0.0673680423831358,-0.984501276111111,0.033048990754781,-0.950362935555556,0.213106821525047,-0.98918374962963,0.025955799185238,-0.936231722777778,0.0857688791143092,-0.979477193333333,0.0204860007136521,-0.990414086851852,0.0209322601380131,-0.97858173,0.0217639321074423,-0.975512276666667,0.0370593925892594,-0.974200997592593,0.0362202088426553,-0.968055495925926,0.0394887163125201,-0.946773692037037,0.14487190381082,-0.977431376111111,0.0322584875129779,-0.957442152962963,0.0642312293319477,-0.981656592037037,0.0373688894272247
"156","8","Laying",-0.102245365611111,0.160655385656192,-0.94304121537037,0.0983207160244999,-0.93489116,0.14623287556678,0.719831539259259,0.186324451278174,-0.918873192333333,0.201738166872497,-0.957990036481482,0.111715655010578,-0.0169218791344444,0.0614661765326113,-0.973253042222222,0.0378863222762717,-0.976520952037037,0.0253812966266085,0.13818830737037,0.05315708795261,-0.965204017592593,0.0375279940674253,-0.952039385740741,0.0413237182779492,-0.0694123150925926,0.0201257894838788,-0.969924077407407,0.0540273681179638,-0.974186451851852,0.034617173057792,-0.919475203824074,0.197824369058682,-0.919475203824074,0.197824369058682,-0.968292291111111,0.0816328989913351,-0.92896628462963,0.0986102399198831,-0.973939062222222,0.0653637850482698,-0.944269514074074,0.16390475796727,-0.940125298333333,0.0951385483291704,-0.931236756962963,0.105108238755839,-0.962111136666667,0.0558025705216088,-0.975959911481481,0.0558856135295951,-0.979170881666667,0.0274248315162067,-0.967461239074074,0.0490176227573181,-0.967846360740741,0.0544202298137048,-0.950316470925926,0.0523613263263365,-0.925429731259259,0.190829790389834,-0.958237637037037,0.055070158618565,-0.937835929444444,0.0743028187317386,-0.967863170925926,0.0467817133610114
"24","9","Walking",-0.110820512307692,0.0635412137896866,-0.238353562692308,0.0871816746932678,-0.201696960826923,0.0840252735430569,-0.115856121080385,0.0397953590282854,-0.980971973653846,0.0116669367681376,-0.971242423076923,0.0218265646887477,0.00414762740192308,0.0604919052183308,-0.206733787961538,0.149082926995394,-0.276929933846154,0.0962455194023521,0.111629779896154,0.0779853385123118,-0.476163506730769,0.0767189722582782,-0.467054167884615,0.104593816815205,-0.0633406620592308,0.0594248797071792,-0.526985309038462,0.0798145294951765,-0.549200228076923,0.119852953074816,-0.438346066346154,0.0841308871383457,-0.438346066346154,0.0841308871383457,-0.321795386865385,0.102126283631192,-0.432959258653846,0.0764387426913081,-0.609909460384615,0.137418126064491,-0.250806259788462,0.0694208463947337,-0.218019977423077,0.106895082095926,-0.223972558596154,0.0910577894034231,-0.399541245192308,0.0629657223182525,-0.170228340134423,0.142166619563761,-0.228380473480769,0.0873717725277316,-0.240222512134615,0.0654055388133573,-0.507404512692308,0.0976657279379372,-0.490990336346154,0.126168596111381,-0.385332499423077,0.0701280762833373,-0.339955324980769,0.133412170061862,-0.518834853076923,0.145987822845203,-0.619287591730769,0.109374232148362
"54","9","Walking_Upstairs",-0.125219003959184,0.167609206940596,-0.36144437755102,0.115474848377676,-0.302206203816327,0.0972617732995524,-0.266009866857143,0.0511466577325127,-0.954383557142857,0.0308387831028037,-0.901317321632653,0.0623886169454172,0.00766046602367347,0.0574802134339749,-0.335291644693878,0.137100096054569,-0.586147012244898,0.0639678711841162,0.14569462592449,0.145996989274057,-0.343976630734694,0.163301113239916,-0.400859067959184,0.184407325356017,-0.0236327911183673,0.0575018293114671,-0.660419534285714,0.0617147420246442,-0.708604774693878,0.0850312293626313,-0.486709457755102,0.110720964742403,-0.486709457755102,0.110720964742403,-0.474557246938775,0.0986340098870142,-0.359091064081633,0.124538339386955,-0.756373094081633,0.0644986582959979,-0.384710423408163,0.182038646446076,-0.369815777346939,0.13734313548323,-0.297641062755102,0.0907146743483728,-0.615125710612245,0.0535707091788,-0.327421989591837,0.116603482762133,-0.590112916530612,0.0547235879348016,-0.327698671183673,0.157094335939118,-0.361626377102041,0.154814061961186,-0.352033091612245,0.184846453384346,-0.377528037959184,0.0695978218367301,-0.411633873469388,0.0693598627879351,-0.423246830714286,0.156146104257587,-0.740162925102041,0.0391907299257724
"84","9","Walking_Downstairs",-0.0910278793952381,0.295789938103268,0.213392270547619,0.10254995854062,-0.208310705504762,0.1774969357566,-0.082276174942619,0.0780025374945129,-0.952141220714286,0.0206787769953216,-0.936306558809524,0.0359249726683811,0.00262568854761905,0.194825647505838,0.017623342197619,0.113845950381196,-0.3094424725,0.136828806678341,0.116804400690476,0.106713739449444,-0.396429197952381,0.156774726631683,-0.340765233142857,0.105280943004512,-0.0678080598785714,0.123493532566034,-0.509669314047619,0.0921436870130002,-0.448602451190476,0.118472414337104,0.053675263752381,0.190531570122926,0.053675263752381,0.190531570122926,0.00852368556666667,0.131676917716772,-0.250500375542857,0.137422597987134,-0.49337422452381,0.139984612343955,-0.103705822657857,0.292361161467438,0.250488758869048,0.149713672915804,-0.273561385142857,0.189515118071944,-0.293677789595238,0.176540757879358,0.00938224337142857,0.164056888683697,-0.355981821428571,0.139792280079382,-0.250686586719048,0.0912016595905586,-0.423558773952381,0.128476791123561,-0.364282565714286,0.126966992304944,0.32087790447619,0.128316841326007,0.0743221814166667,0.253950188162513,-0.352978308571429,0.118672048010317,-0.459986449142857,0.18488500573965
"114","9","Sitting",-0.07537846886,0.270407065437218,-0.9572277914,0.0694152525018551,-0.875141405,0.200426315639217,0.085263099144,0.219505539186507,-0.9552804062,0.111291445604846,-0.94645197,0.089007774169417,-0.008674672651,0.0349433479955446,-0.9645358564,0.0330064404351659,-0.9567775448,0.0397786110936734,0.0807919285908,0.104066051245699,-0.9590200492,0.0358362458996401,-0.9191882264,0.104276012694212,-0.052841489994,0.0426195813658777,-0.9645323452,0.0331288374632497,-0.9719274472,0.0239033063651353,-0.8745858716,0.161854302203005,-0.8745858716,0.161854302203005,-0.9577570712,0.0665581841791983,-0.8949568358,0.0799797193489711,-0.9706900718,0.0436909519263608,-0.8922013438,0.305145439169781,-0.956903459,0.0616735937142517,-0.86761360746,0.131269434891123,-0.9575269752,0.0337823902980751,-0.9666604036,0.0516948606100031,-0.9585229866,0.044521850895721,-0.940312313,0.10359522706788,-0.9618360162,0.050554968317299,-0.910583361,0.0646641595555107,-0.876897172,0.198901500523815,-0.9474742358,0.0543486331502707,-0.9181058078,0.124830973789821,-0.9650287358,0.0415761600645035
"144","9","Standing",-0.0952747481333333,0.0918471848432771,-0.975741252444444,0.0220447569522921,-0.938635759333333,0.0801900650796258,0.00914769235555555,0.0940803153249923,-0.989103160444444,0.0188514933450916,-0.972573867555556,0.0402847288345482,-0.004700785502,0.0272658898278125,-0.969973398888889,0.0346897283986156,-0.963849332888889,0.0541062250165486,0.0992409332222222,0.0724677174646365,-0.921990612,0.0843341237721286,-0.946046640444444,0.0524023095709543,-0.0575743131488889,0.0401887911196098,-0.949105691555556,0.0429383156256692,-0.975036530444444,0.0273168972980131,-0.942209920444444,0.070873414886425,-0.942209920444444,0.070873414886425,-0.967345350666667,0.0538364765269315,-0.901227036222222,0.0819637837761878,-0.968294012666667,0.0361306199711324,-0.941686874222222,0.100408238695614,-0.977579248444444,0.0357312821898778,-0.938790016888889,0.0853313397307569,-0.967129200444444,0.0253477019477759,-0.971278823333333,0.0438801848942612,-0.968234579555556,0.0472594795206517,-0.941510336,0.065575749997117,-0.924738576444444,0.0890907900655496,-0.941950576888889,0.0592990156939266,-0.940013978222222,0.0721020624917897,-0.961039891333333,0.0419584547101064,-0.910823586222222,0.0940735732073995,-0.962126776888889,0.0403132702616995
"174","9","Laying",-0.10754972144,0.0609921077206544,-0.94233309,0.0937720441888014,-0.9162927764,0.0578352234139434,0.9578730416,0.0719044740840107,-0.9218210626,0.213430129647102,-0.9699944882,0.0366778561590708,-0.0070536778584,0.0360017824449956,-0.9647404702,0.0283159898640378,-0.9639966798,0.0281291147000942,0.101275010682,0.0311558663329904,-0.9422465098,0.0338198752505718,-0.9266185314,0.0476610420168673,-0.0569490475,0.0186595417110947,-0.945329035,0.0442150692526592,-0.9621702422,0.0299023807476872,-0.923290547114,0.124956081863444,-0.923290547114,0.124956081863444,-0.960056587,0.0441888372698126,-0.8928114554,0.0737400725090404,-0.9582551896,0.0428903559077207,-0.9459190006,0.0616085870195456,-0.9409810272,0.0826784266804941,-0.9128367508,0.0605203792796224,-0.955909215,0.0362957665751576,-0.9686013042,0.0341484889190866,-0.966634136,0.0272192695940466,-0.9598150092,0.0280928372842815,-0.9463891504,0.0506743196523501,-0.9231319366,0.049961253144928,-0.9215732614,0.129847336286282,-0.9514344138,0.0349238712780991,-0.902421547,0.0667004913435967,-0.949150455,0.03848283261191
"25","10","Walking",-0.109057512132075,0.058228747448358,-0.178709734396226,0.095384623994054,-0.0227431651698113,0.143725981281787,0.0549276242264151,0.035458516930849,-0.974435158113208,0.0152019547693028,-0.971114719811321,0.0191620488203177,-0.0162953195396226,0.0808231032439766,-0.0521991013207547,0.133758960887271,0.0750804952113207,0.199781298845516,0.0986695731160377,0.0683047941745365,-0.414205475283019,0.0705677275814972,-0.250853318679245,0.0913617957267322,-0.0611262928849057,0.0901291256788247,-0.366063723207547,0.0660520226847561,-0.509683327924528,0.0553022038206504,-0.29065823009434,0.0779788539854725,-0.29065823009434,0.0779788539854725,-0.0382092248715094,0.126893820661164,-0.322770952830189,0.0446299415790656,-0.516205243962264,0.0631009731357054,-0.41218272245283,0.0566579927490763,-0.206366497226415,0.118100359576883,-0.129775706316981,0.169348015188838,-0.464020508867925,0.0851710183555271,-0.0791518267107547,0.185461602167129,0.0484867672264151,0.208593534688101,-0.108530029881132,0.0594629724975021,-0.458292932830189,0.071050959411239,-0.204392821584906,0.0641623679275655,-0.204657727362264,0.0619350280932723,0.104409643150943,0.127006687763012,-0.415767771320755,0.0564735082612546,-0.475174984150943,0.0874217267103638
"55","10","Walking_Upstairs",-0.118180420834043,0.167583463427796,-0.161591924234043,0.0928371032666603,-0.00555287692765957,0.109607341930206,0.0227527702016383,0.106847942266189,-0.959216072340425,0.0261324703185901,-0.937039417446809,0.0437978972122587,-0.0513375831851064,0.0744838551763144,-0.187220175510638,0.121313188237476,-0.177803083425532,0.103872865267594,0.0879664182957447,0.166663680181105,-0.308534708121277,0.140753729401103,0.0411724668680851,0.0898682252483548,-0.036502173787234,0.0783860849758474,-0.427291343617021,0.0707913270088671,-0.60462905787234,0.0540596083896044,-0.299405033617021,0.112752242959761,-0.299405033617021,0.112752242959761,-0.296263859893617,0.142510331207976,-0.018410212212766,0.161895730845803,-0.639660338510638,0.0841667082083706,-0.301206408085106,0.188378253111335,-0.171957349438298,0.0974116822239561,-0.051628469647234,0.110203047557483,-0.553230667234043,0.0712349114960568,-0.247598320858298,0.143518006113539,-0.202796129097872,0.100594470961033,-0.262763367170213,0.161934687346559,-0.34130162006383,0.109510490877297,0.171735785297872,0.0919670213286636,-0.230683346212766,0.0924782683186605,-0.212984425446809,0.102337768083615,-0.128509983978723,0.183365345534337,-0.614759832553191,0.0739119837217083
"85","10","Walking_Downstairs",-0.110848597247368,0.0768202532240256,0.295733547631579,0.0937719428169915,0.00407915363157895,0.206053069450419,0.0418715409263158,0.056705788174649,-0.939267613157895,0.0329188654423576,-0.937003823684211,0.0326351594266828,0.000152617173684209,0.142914232666261,0.223275806105263,0.104237306645006,-0.105020355562895,0.142523962037955,0.0724433685578947,0.173775118863746,-0.304745377026316,0.189359630250991,-0.311407525263158,0.0593574525320527,-0.0720413112078947,0.111844450227485,-0.416986139210526,0.0865705633585961,-0.471650977631579,0.0815169024027309,0.0406740812868421,0.10134588868423,0.0406740812868421,0.10134588868423,0.063710069831579,0.109801945216197,-0.215889363886842,0.099149050046321,-0.519025839736842,0.104512824311615,-0.157728357742105,0.0711269691915562,0.324957743157895,0.134107665008976,-0.0633337717526316,0.20036492798847,-0.240679035428947,0.141635762208089,0.156912678626316,0.134754591762623,-0.153355802565789,0.147972241399629,0.0391366814342105,0.160022183977212,-0.339514358157895,0.16825290101959,-0.343237004473684,0.0691803574800294,0.120839970868421,0.119437362862087,0.122691750894737,0.194073058781533,-0.303587396652632,0.200235073063429,-0.496849663421053,0.130727616236484
"115","10","Sitting",-0.104253238796296,0.0627590626140653,-0.982901825925926,0.0304241613733161,-0.917979529962963,0.192568428023152,0.20253457287037,0.084632397362823,-0.973128354074074,0.0622346259294994,-0.935690006481481,0.15733677551123,-0.00499566427666667,0.0109455798760182,-0.988946414074074,0.0129294134370764,-0.980756789814815,0.0221741647976152,0.0745958869444444,0.0516430390717706,-0.988873097222222,0.0178241031782758,-0.984373304814815,0.0253418304059855,-0.048941191502963,0.013835506668121,-0.992326657222222,0.0088296900369059,-0.992584494814815,0.00780476604495473,-0.944983727592593,0.11644349799984,-0.944983727592593,0.11644349799984,-0.986532775185185,0.0250574980386304,-0.956751771481481,0.0542225413468882,-0.99290007962963,0.0147975852245504,-0.97464465462963,0.0672143674792377,-0.982242427777778,0.0258844175899432,-0.912838063018519,0.132287775347601,-0.986056767777778,0.00968851288197211,-0.989550917407407,0.0185466488232817,-0.982045591111111,0.0230726455303762,-0.96539546962963,0.0479323905700432,-0.989712360740741,0.0193438394688811,-0.983579646666667,0.0187123329446721,-0.949595968518519,0.118037470780613,-0.982226044259259,0.0248247839927483,-0.96923113462963,0.0684964619240513,-0.990854364074074,0.0149044415517073
"145","10","Standing",-0.107964083931818,0.0734195355739015,-0.978403481818182,0.0171954110698296,-0.919561843409091,0.0648211930632333,0.0346980210431818,0.0552100350814221,-0.991259485,0.0152796703718513,-0.975410724090909,0.0222341626866539,-0.00485841031477273,0.0210942797500835,-0.964311490454545,0.0338114079911119,-0.941328663409091,0.0524234913671814,0.103251560681818,0.0398035729618518,-0.929895057954545,0.0520615858878276,-0.958861164090909,0.034477250091753,-0.0584162547045455,0.0295979814959121,-0.950367548409091,0.0407598113793023,-0.976445016590909,0.0216453432458968,-0.946125056818182,0.0865794216854869,-0.946125056818182,0.0865794216854869,-0.959504946818182,0.0719746015135087,-0.915446674545455,0.0600002117356394,-0.968539220909091,0.044700004094044,-0.955272383863636,0.0796792420964131,-0.982949246136364,0.0268243084289624,-0.921860476590909,0.0774374311034862,-0.972241512272727,0.0168690757698235,-0.968612135909091,0.0443868441376189,-0.944847393636364,0.0498014902378241,-0.950915730909091,0.0351227773101684,-0.932273942727273,0.0703898507670216,-0.958399857954545,0.0386631731376108,-0.940874745,0.0512307449986163,-0.949719224090909,0.0468992723677902,-0.922408898863636,0.0617843189620543,-0.9617729225,0.0349306932965892
"175","10","Laying",-0.117168642362069,0.112756608307461,-0.968283685,0.0595264364960573,-0.946454302068966,0.132658740811768,-0.031121624137931,0.13739248792244,-0.954531941896552,0.115019997431652,-0.966701156034483,0.120744672993762,0.00716689586275862,0.0369103490831728,-0.978007466724138,0.0212776582186603,-0.966930793448276,0.0444500664338382,0.104720478344828,0.0522303888771709,-0.961713199827586,0.0794122547792382,-0.953660207586207,0.0492312499870539,-0.0590744912758621,0.0259855588055157,-0.965900578103448,0.0589148394342888,-0.966621040344828,0.0299365669119556,-0.944965189655172,0.114225958704916,-0.944965189655172,0.114225958704916,-0.972016680344828,0.0484565735638748,-0.924510234137931,0.107720702398264,-0.964437568965517,0.0478028441245634,-0.964300845172414,0.119115368261226,-0.96796803862069,0.0608217528717371,-0.946229148258621,0.088041529895101,-0.972592212931034,0.0313984685229939,-0.978904364137931,0.0299971392024114,-0.968120692241379,0.0489809900574244,-0.969755777241379,0.0464746615433961,-0.96454456637931,0.100167369792421,-0.953453496551724,0.0606951109107835,-0.948470481034483,0.155094223077882,-0.963152197758621,0.051798685508576,-0.930828794655172,0.102423255385104,-0.957624963793103,0.0484414614681268
"7","11","Walking",-0.106096304033898,0.0427512031000157,-0.422842071864407,0.072811903160857,-0.0522120750440678,0.111970635363831,0.134053215101695,0.0339680289205097,-0.98110101440678,0.0100284744867539,-0.966240553559322,0.0230605704392525,-0.013364827779661,0.0391439548799954,-0.428516343559322,0.0708512029940768,-0.181419230254237,0.131853659548415,0.0843744495507542,0.0306794013542959,-0.596346930847458,0.0532232702715155,-0.499625287288136,0.0584170893937006,-0.0342677451,0.0384523246474688,-0.541616397118644,0.0608474907226118,-0.737993755932203,0.030661308173777,-0.536362931864407,0.0741994080366764,-0.536362931864407,0.0741994080366764,-0.419657111016949,0.09368856833162,-0.50027263440678,0.051198265652143,-0.758969506610169,0.0295671142361401,-0.616402910169492,0.0535075019811637,-0.433703311525424,0.0863900756086936,-0.0966068285372881,0.13081181820807,-0.69259387220339,0.0393111411598387,-0.45394304,0.10257236771435,-0.170177403123729,0.122762513858384,-0.398293336610169,0.032247313820108,-0.623150268983051,0.0574782014797298,-0.453663184067797,0.0389610417828277,-0.495356495423729,0.036934994582562,-0.364305373220339,0.0751207778026624,-0.553278571355932,0.096540909954585,-0.738939143220339,0.0319870686256124
"37","11","Walking_Upstairs",-0.106797216481481,0.0550031700431883,-0.238802959018519,0.055103459548761,-0.103167501868519,0.0790052790513278,0.146633747092593,0.0512050427471855,-0.953463105740741,0.0219789009024727,-0.924360832962963,0.0746485460332232,-0.0151463896833333,0.0273013201894951,-0.452961683518519,0.061781057909071,-0.428119229814815,0.0662069010280937,0.0638054379968518,0.0517267625700091,-0.501331630185185,0.171597744715331,-0.28204453962963,0.0778286679705222,-0.046076149625,0.024507151317708,-0.660431336111111,0.0402594673540983,-0.809459436666667,0.0228500912293227,-0.37101111537037,0.0852465799580033,-0.37101111537037,0.0852465799580033,-0.524512016296296,0.0821460385563809,-0.310487452242593,0.0832152698323252,-0.813193265185185,0.0522281314139872,-0.551742083518519,0.0618251041228161,-0.198733655611111,0.0819501368425691,-0.0885048145574074,0.0901769165404902,-0.765387905555556,0.0256447594541138,-0.458255021296296,0.0578914855874611,-0.437276328518518,0.0658968930256733,-0.674671878518519,0.0518778065825794,-0.517811645740741,0.133935435756704,-0.153787850538889,0.0579107855000841,-0.272591277222222,0.0622049557914987,-0.470982676851852,0.075796358417623,-0.398447007777778,0.126642045880817,-0.787289202407407,0.0300192136815115
"67","11","Walking_Downstairs",-0.111070149978261,0.0704232448978908,0.142456557034783,0.112932918797246,0.0708122725543478,0.099716170417196,0.132371684891304,0.036426426553415,-0.954497498695652,0.0178909996882757,-0.926310469565217,0.0327677299827185,-0.0225208905847826,0.0488959797161683,-0.0834212653347826,0.0955932626600098,-0.126816662141304,0.101658088135198,0.057524457376087,0.0593105137398379,-0.374069023580435,0.217863214253067,-0.495911719565217,0.0515608253764953,-0.0373048405934783,0.0508513061599919,-0.53437494826087,0.0564671967278768,-0.684593318695652,0.0400065991197625,-0.0472992449080435,0.141202736393116,-0.0472992449080435,0.141202736393116,-0.147705789782609,0.15645488435414,-0.289940317404348,0.163927796138657,-0.687669637391304,0.0576000121312911,-0.377624755652174,0.0721839890521258,0.179906764395652,0.118744763358672,0.0262777181065217,0.159576130464627,-0.530225529130435,0.0496859398087943,-0.12834163051087,0.0938217377817074,-0.130443829826087,0.108624155188055,-0.273459111956522,0.0535747104830923,-0.397722757934783,0.180932705793911,-0.481127494565217,0.0610250151817939,0.0612370567713044,0.0992104683862335,-0.0800806630434783,0.114288983629192,-0.355307428521739,0.314260842275705,-0.651440272391304,0.0547370397598556
"97","11","Sitting",-0.112840218339623,0.0437471011862538,-0.982796562075472,0.0150045684216861,-0.921402118113208,0.146928131955464,0.188531695981132,0.0633016531747434,-0.988069341132075,0.0223948419444241,-0.949792572075472,0.116987100194578,0.00833400761716981,0.011799221338644,-0.980335163584906,0.0180369496820834,-0.966766643396226,0.0270364403845248,0.0761739419056604,0.0507538223528963,-0.988164911509434,0.0126538467637538,-0.982249040188679,0.0165443106244605,-0.0505395462396226,0.0216440278674316,-0.990501518301887,0.00823786996734625,-0.988554820188679,0.0104751488706293,-0.950908076415094,0.0845847393055748,-0.950908076415094,0.0845847393055748,-0.976169579056604,0.0213373788217138,-0.955707203396226,0.0407741768035063,-0.987388443773585,0.0126435240656223,-0.972855110377359,0.047658419585572,-0.983389810188679,0.0193426304692855,-0.920047161698113,0.101655049769794,-0.981124861320755,0.0110013870902049,-0.981607942075472,0.0215338690686115,-0.968421475660377,0.0261663531728524,-0.954453821132075,0.0485650375597706,-0.989189512641509,0.0138780154925304,-0.982137919056604,0.0168932475164348,-0.951349046981132,0.0894189076944565,-0.972172302641509,0.0245319756146487,-0.965927794339623,0.0575450030413558,-0.985931637735849,0.0167169477689276
"127","11","Standing",-0.108686630425532,0.00999135142705793,-0.994978878723404,0.00445672487823092,-0.964173331702128,0.0427547494417524,0.127198423404255,0.0103867047542447,-0.994529398085106,0.0101155436613811,-0.981047828723404,0.0349764930062615,-0.00074591623212766,0.00421907668876938,-0.992527404255319,0.00541371837640226,-0.979428279574468,0.00959459870814823,0.0810588216170213,0.0180755901446636,-0.980242494680851,0.0158811959054448,-0.994210471914894,0.00407424151479486,-0.0524732752340426,0.00671024095210188,-0.986690403617021,0.00836592163903053,-0.995571631276596,0.00286380992725432,-0.982766799148936,0.0282942831342874,-0.982766799148936,0.0282942831342874,-0.990176520212766,0.0159160418399283,-0.975882090425532,0.021981031754722,-0.99342463787234,0.0101999214210028,-0.987669785531915,0.011337073542845,-0.995573762978723,0.00658734327820726,-0.96350679,0.0316087146366456,-0.988460788085106,0.00372377340481338,-0.993414564042553,0.00992347880435754,-0.981185823617021,0.0109395442010142,-0.980762968085106,0.0163584014819341,-0.981009115744681,0.0221259272434553,-0.994353086595745,0.00510373899214329,-0.980034546808511,0.0247338186664997,-0.985729044468085,0.0136697056412995,-0.977782074042553,0.0239448714925819,-0.991828481702128,0.0103885687069851
